image_id,image_path,source_image_path,plant_part,disease_class,source_split,coverage_bin_proxy,width,height,source_key
fruit_0160,data/severity_calibration/fruit/images/fruit_0160__blossom_end_rot_train-94-_jpg.rf.71536855ae961fb79f33d3adc5152bfb.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-94-_jpg.rf.71536855ae961fb79f33d3adc5152bfb.jpg,fruit,Blossom End Rot,train,1,640,640,blossom_end_rot_train-94-_jpg
fruit_0161,data/severity_calibration/fruit/images/fruit_0161__blossom_end_rot_train-111-_jpg.rf.8d842aa71003b4b27504c4e868d5aa02.jpg,data/processed/fruit_disease_detection_yolov8/valid/images/blossom_end_rot_train-111-_jpg.rf.8d842aa71003b4b27504c4e868d5aa02.jpg,fruit,Blossom End Rot,valid,0,640,640,blossom_end_rot_train-111-_jpg
fruit_0162,data/severity_calibration/fruit/images/fruit_0162__blossom_end_rot_train-188-_jpg.rf.0bc42d0a839b6b63b622434784d0dcea.jpg,data/processed/fruit_disease_detection_yolov8/valid/images/blossom_end_rot_train-188-_jpg.rf.0bc42d0a839b6b63b622434784d0dcea.jpg,fruit,Blossom End Rot,valid,2,640,640,blossom_end_rot_train-188-_jpg
fruit_0163,data/severity_calibration/fruit/images/fruit_0163__blossom_end_rot_train-213-_jpg.rf.09b97c1d2f5fadbe4f5f87cf1e6c41c0.jpg,data/processed/fruit_disease_detection_yolov8/valid/images/blossom_end_rot_train-213-_jpg.rf.09b97c1d2f5fadbe4f5f87cf1e6c41c0.jpg,fruit,Blossom End Rot,valid,1,640,640,blossom_end_rot_train-213-_jpg
fruit_0164,data/severity_calibration/fruit/images/fruit_0164__blossom_end_rot_train-27-_jpg.rf.bf63e3e312d3fa3ba9d6e5cfadfb2fd3.jpg,data/processed/fruit_disease_detection_yolov8/valid/images/blossom_end_rot_train-27-_jpg.rf.bf63e3e312d3fa3ba9d6e5cfadfb2fd3.jpg,fruit,Blossom End Rot,valid,3,640,640,blossom_end_rot_train-27-_jpg
fruit_0165,data/severity_calibration/fruit/images/fruit_0165__blossom_end_rot_train-270-_jpg.rf.7013c33bcd23ef2aa50250facf35c7e7.jpg,data/processed/fruit_disease_detection_yolov8/valid/images/blossom_end_rot_train-270-_jpg.rf.7013c33bcd23ef2aa50250facf35c7e7.jpg,fruit,Blossom End Rot,valid,0,640,640,blossom_end_rot_train-270-_jpg
fruit_0166,data/severity_calibration/fruit/images/fruit_0166__blossom_end_rot_train-48-_jpg.rf.e8ffc940d46e9ae753979d54541fb140.jpg,data/processed/fruit_disease_detection_yolov8/valid/images/blossom_end_rot_train-48-_jpg.rf.e8ffc940d46e9ae753979d54541fb140.jpg,fruit,Blossom End Rot,valid,3,640,640,blossom_end_rot_train-48-_jpg
fruit_0167,data/severity_calibration/fruit/images/fruit_0167__spotted_wilt_virus_test-20-_jpg.rf.6f06dc6f8363815aa2e61be9c700b773.jpg,data/processed/fruit_disease_detection_yolov8/test/images/spotted_wilt_virus_test-20-_jpg.rf.6f06dc6f8363815aa2e61be9c700b773.jpg,fruit,Spotted Wilt Virus,test,1,640,640,spotted_wilt_virus_test-20-_jpg
fruit_0168,data/severity_calibration/fruit/images/fruit_0168__spotted_wilt_virus_test-51-_jpg.rf.aee3ab9b1238751ea626f4d0877d32a8.jpg,data/processed/fruit_disease_detection_yolov8/test/images/spotted_wilt_virus_test-51-_jpg.rf.aee3ab9b1238751ea626f4d0877d32a8.jpg,fruit,Spotted Wilt Virus,test,2,640,640,spotted_wilt_virus_test-51-_jpg
fruit_0169,data/severity_calibration/fruit/images/fruit_0169__spotted_wilt_virus_train-105-_jpg.rf.016be735f6bc448cf03e6b41bc40b8f5.jpg,data/processed/fruit_disease_detection_yolov8/test/images/spotted_wilt_virus_train-105-_jpg.rf.016be735f6bc448cf03e6b41bc40b8f5.jpg,fruit,Spotted Wilt Virus,test,2,640,640,spotted_wilt_virus_train-105-_jpg
fruit_0170,data/severity_calibration/fruit/images/fruit_0170__spotted_wilt_virus_train-4-_png.rf.b403d5c833427661a3df4f1edd9e672c.jpg,data/processed/fruit_disease_detection_yolov8/test/images/spotted_wilt_virus_train-4-_png.rf.b403d5c833427661a3df4f1edd9e672c.jpg,fruit,Spotted Wilt Virus,test,2,640,640,spotted_wilt_virus_train-4-_png
fruit_0171,data/severity_calibration/fruit/images/fruit_0171__spotted_wilt_virus_train-5-_jpg.rf.94fcd73c6752848988b66a76588012c2.jpg,data/processed/fruit_disease_detection_yolov8/test/images/spotted_wilt_virus_train-5-_jpg.rf.94fcd73c6752848988b66a76588012c2.jpg,fruit,Spotted Wilt Virus,test,3,640,640,spotted_wilt_virus_train-5-_jpg
fruit_0172,data/severity_calibration/fruit/images/fruit_0172__spotted_wilt_virus_train-72-_jpg.rf.03478ec5cb367e49adc87eb391a95308.jpg,data/processed/fruit_disease_detection_yolov8/test/images/spotted_wilt_virus_train-72-_jpg.rf.03478ec5cb367e49adc87eb391a95308.jpg,fruit,Spotted Wilt Virus,test,0,640,640,spotted_wilt_virus_train-72-_jpg
fruit_0173,data/severity_calibration/fruit/images/fruit_0173__spotted_wilt_virus_train-74-_jpg.rf.3ddd60ef827b2edfa9257a53bf4fb2f5.jpg,data/processed/fruit_disease_detection_yolov8/test/images/spotted_wilt_virus_train-74-_jpg.rf.3ddd60ef827b2edfa9257a53bf4fb2f5.jpg,fruit,Spotted Wilt Virus,test,0,640,640,spotted_wilt_virus_train-74-_jpg
fruit_0174,data/severity_calibration/fruit/images/fruit_0174__spotted_wilt_virus_test-10-_jpg.rf.10d7d88fb7a289905df1dc1158b422ea.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_test-10-_jpg.rf.10d7d88fb7a289905df1dc1158b422ea.jpg,fruit,Spotted Wilt Virus,train,1,640,640,spotted_wilt_virus_test-10-_jpg
fruit_0175,data/severity_calibration/fruit/images/fruit_0175__spotted_wilt_virus_test-12-_jpg.rf.4d515d13f1448a6d1e63d0b73fd1b32e.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_test-12-_jpg.rf.4d515d13f1448a6d1e63d0b73fd1b32e.jpg,fruit,Spotted Wilt Virus,train,1,640,640,spotted_wilt_virus_test-12-_jpg
fruit_0176,data/severity_calibration/fruit/images/fruit_0176__spotted_wilt_virus_test-29-_jpg.rf.2c5dde3c28ae6efa9320a44eca148965.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_test-29-_jpg.rf.2c5dde3c28ae6efa9320a44eca148965.jpg,fruit,Spotted Wilt Virus,train,3,640,640,spotted_wilt_virus_test-29-_jpg
fruit_0177,data/severity_calibration/fruit/images/fruit_0177__spotted_wilt_virus_test-38-_jpg.rf.8b1ad7acd10ecdf349856cd771a1cc9f.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_test-38-_jpg.rf.8b1ad7acd10ecdf349856cd771a1cc9f.jpg,fruit,Spotted Wilt Virus,train,2,640,640,spotted_wilt_virus_test-38-_jpg
fruit_0178,data/severity_calibration/fruit/images/fruit_0178__spotted_wilt_virus_test-4-_jpg.rf.2a13c78e7578c639d590bee6f7a837b1.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_test-4-_jpg.rf.2a13c78e7578c639d590bee6f7a837b1.jpg,fruit,Spotted Wilt Virus,train,3,640,640,spotted_wilt_virus_test-4-_jpg
fruit_0179,data/severity_calibration/fruit/images/fruit_0179__spotted_wilt_virus_test-40-_jpg.rf.1c866127d8254558548564cc2b1293e2.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_test-40-_jpg.rf.1c866127d8254558548564cc2b1293e2.jpg,fruit,Spotted Wilt Virus,train,3,640,640,spotted_wilt_virus_test-40-_jpg
fruit_0180,data/severity_calibration/fruit/images/fruit_0180__spotted_wilt_virus_test-5-_jpg.rf.6036b27a65cf8f5d4a11e9b48c8cc958.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_test-5-_jpg.rf.6036b27a65cf8f5d4a11e9b48c8cc958.jpg,fruit,Spotted Wilt Virus,train,2,640,640,spotted_wilt_virus_test-5-_jpg
fruit_0181,data/severity_calibration/fruit/images/fruit_0181__spotted_wilt_virus_test-54-_jpg.rf.29dc7da94b2c1f81da8e184314dc45ec.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_test-54-_jpg.rf.29dc7da94b2c1f81da8e184314dc45ec.jpg,fruit,Spotted Wilt Virus,train,2,640,640,spotted_wilt_virus_test-54-_jpg
fruit_0182,data/severity_calibration/fruit/images/fruit_0182__spotted_wilt_virus_test-55-_jpg.rf.109630c87326dac0943d69ab32555b09.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_test-55-_jpg.rf.109630c87326dac0943d69ab32555b09.jpg,fruit,Spotted Wilt Virus,train,1,640,640,spotted_wilt_virus_test-55-_jpg
fruit_0183,data/severity_calibration/fruit/images/fruit_0183__spotted_wilt_virus_test-58-_jpg.rf.923603bd5393a71bdaee6101fe799bbc.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_test-58-_jpg.rf.923603bd5393a71bdaee6101fe799bbc.jpg,fruit,Spotted Wilt Virus,train,1,640,640,spotted_wilt_virus_test-58-_jpg
fruit_0184,data/severity_calibration/fruit/images/fruit_0184__spotted_wilt_virus_train-108-_jpg.rf.782c023b4c59d78d4726a757a0def25a.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-108-_jpg.rf.782c023b4c59d78d4726a757a0def25a.jpg,fruit,Spotted Wilt Virus,train,3,640,640,spotted_wilt_virus_train-108-_jpg
fruit_0185,data/severity_calibration/fruit/images/fruit_0185__spotted_wilt_virus_train-124-_jpg.rf.0eff4887cf86550f7ddc6f1368877a70.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-124-_jpg.rf.0eff4887cf86550f7ddc6f1368877a70.jpg,fruit,Spotted Wilt Virus,train,3,640,640,spotted_wilt_virus_train-124-_jpg
fruit_0186,data/severity_calibration/fruit/images/fruit_0186__spotted_wilt_virus_train-154-_jpg.rf.078d6d65e1947ee79642fe46c247ac3e.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-154-_jpg.rf.078d6d65e1947ee79642fe46c247ac3e.jpg,fruit,Spotted Wilt Virus,train,3,640,640,spotted_wilt_virus_train-154-_jpg
fruit_0187,data/severity_calibration/fruit/images/fruit_0187__spotted_wilt_virus_train-167-_jpg.rf.016546d7cb070c265495eef0070b1eb1.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-167-_jpg.rf.016546d7cb070c265495eef0070b1eb1.jpg,fruit,Spotted Wilt Virus,train,3,640,640,spotted_wilt_virus_train-167-_jpg
fruit_0188,data/severity_calibration/fruit/images/fruit_0188__spotted_wilt_virus_train-179-_jpg.rf.23d6894012293deceb7c9b503f6a9da2.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-179-_jpg.rf.23d6894012293deceb7c9b503f6a9da2.jpg,fruit,Spotted Wilt Virus,train,3,640,640,spotted_wilt_virus_train-179-_jpg
fruit_0189,data/severity_calibration/fruit/images/fruit_0189__spotted_wilt_virus_train-190-_jpg.rf.0662c9090ac1e794fdee7fa322edf05c.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-190-_jpg.rf.0662c9090ac1e794fdee7fa322edf05c.jpg,fruit,Spotted Wilt Virus,train,2,640,640,spotted_wilt_virus_train-190-_jpg
fruit_0190,data/severity_calibration/fruit/images/fruit_0190__spotted_wilt_virus_train-2-_jpeg.rf.7f397658a94f5123fe7925dfcfde75d4.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-2-_jpeg.rf.7f397658a94f5123fe7925dfcfde75d4.jpg,fruit,Spotted Wilt Virus,train,0,640,640,spotted_wilt_virus_train-2-_jpeg
fruit_0191,data/severity_calibration/fruit/images/fruit_0191__spotted_wilt_virus_train-20-_jpg.rf.7f668cefc8b09795fe8a64496bee8941.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-20-_jpg.rf.7f668cefc8b09795fe8a64496bee8941.jpg,fruit,Spotted Wilt Virus,train,1,640,640,spotted_wilt_virus_train-20-_jpg
fruit_0192,data/severity_calibration/fruit/images/fruit_0192__spotted_wilt_virus_train-217-_jpg.rf.56488a95063727660d33005f793dd7f5.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-217-_jpg.rf.56488a95063727660d33005f793dd7f5.jpg,fruit,Spotted Wilt Virus,train,1,640,640,spotted_wilt_virus_train-217-_jpg
fruit_0193,data/severity_calibration/fruit/images/fruit_0193__spotted_wilt_virus_train-220-_jpg.rf.629bf43b60dd56ab8a0d4bd74b6b8f6f.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-220-_jpg.rf.629bf43b60dd56ab8a0d4bd74b6b8f6f.jpg,fruit,Spotted Wilt Virus,train,3,640,640,spotted_wilt_virus_train-220-_jpg
fruit_0194,data/severity_calibration/fruit/images/fruit_0194__spotted_wilt_virus_train-222-_jpg.rf.40aab2857a1f2eb3914235890c7e4288.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-222-_jpg.rf.40aab2857a1f2eb3914235890c7e4288.jpg,fruit,Spotted Wilt Virus,train,2,640,640,spotted_wilt_virus_train-222-_jpg
fruit_0195,data/severity_calibration/fruit/images/fruit_0195__spotted_wilt_virus_train-239-_jpg.rf.1bcb56f9659e2ce937231847cb93c8e0.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-239-_jpg.rf.1bcb56f9659e2ce937231847cb93c8e0.jpg,fruit,Spotted Wilt Virus,train,1,640,640,spotted_wilt_virus_train-239-_jpg
fruit_0196,data/severity_calibration/fruit/images/fruit_0196__spotted_wilt_virus_train-242-_jpg.rf.08750668288b7d3e8c4de86d9d70103c.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-242-_jpg.rf.08750668288b7d3e8c4de86d9d70103c.jpg,fruit,Spotted Wilt Virus,train,1,640,640,spotted_wilt_virus_train-242-_jpg
fruit_0197,data/severity_calibration/fruit/images/fruit_0197__spotted_wilt_virus_train-3-_jpeg.rf.20bf5755fe0853d008ef75e7d3dd7472.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-3-_jpeg.rf.20bf5755fe0853d008ef75e7d3dd7472.jpg,fruit,Spotted Wilt Virus,train,2,640,640,spotted_wilt_virus_train-3-_jpeg
fruit_0198,data/severity_calibration/fruit/images/fruit_0198__spotted_wilt_virus_train-38-_jpg.rf.2c1a58cb5cebb64ee997f944aaf8c740.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-38-_jpg.rf.2c1a58cb5cebb64ee997f944aaf8c740.jpg,fruit,Spotted Wilt Virus,train,1,640,640,spotted_wilt_virus_train-38-_jpg
fruit_0199,data/severity_calibration/fruit/images/fruit_0199__spotted_wilt_virus_train-4-_jpg.rf.5693d35f56d2174f0781dcbfd74a75e5.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-4-_jpg.rf.5693d35f56d2174f0781dcbfd74a75e5.jpg,fruit,Spotted Wilt Virus,train,2,640,640,spotted_wilt_virus_train-4-_jpg
fruit_0200,data/severity_calibration/fruit/images/fruit_0200__spotted_wilt_virus_train-42-_jpg.rf.1573f2d8e35c1df3254bc98e3f104173.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-42-_jpg.rf.1573f2d8e35c1df3254bc98e3f104173.jpg,fruit,Spotted Wilt Virus,train,2,640,640,spotted_wilt_virus_train-42-_jpg
fruit_0201,data/severity_calibration/fruit/images/fruit_0201__spotted_wilt_virus_train-44-_png.rf.7302c9fd7aee75627d5a1a57542595a5.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-44-_png.rf.7302c9fd7aee75627d5a1a57542595a5.jpg,fruit,Spotted Wilt Virus,train,2,640,640,spotted_wilt_virus_train-44-_png
fruit_0202,data/severity_calibration/fruit/images/fruit_0202__spotted_wilt_virus_train-45-_jpg.rf.1a43e1b8cec92b576c97f8646a8896d5.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-45-_jpg.rf.1a43e1b8cec92b576c97f8646a8896d5.jpg,fruit,Spotted Wilt Virus,train,3,640,640,spotted_wilt_virus_train-45-_jpg
fruit_0203,data/severity_calibration/fruit/images/fruit_0203__spotted_wilt_virus_train-53-_jpg.rf.1e5eb91e454d96d1bd29364f53eba8bf.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-53-_jpg.rf.1e5eb91e454d96d1bd29364f53eba8bf.jpg,fruit,Spotted Wilt Virus,train,2,640,640,spotted_wilt_virus_train-53-_jpg
fruit_0204,data/severity_calibration/fruit/images/fruit_0204__spotted_wilt_virus_train-63-_jpg.rf.53d944b207b8c2ade181a95690930275.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-63-_jpg.rf.53d944b207b8c2ade181a95690930275.jpg,fruit,Spotted Wilt Virus,train,3,640,640,spotted_wilt_virus_train-63-_jpg
fruit_0205,data/severity_calibration/fruit/images/fruit_0205__spotted_wilt_virus_train-93-_jpg.rf.1c644c0c1c27378ae554893908584021.jpg,data/processed/fruit_disease_detection_yolov8/train/images/spotted_wilt_virus_train-93-_jpg.rf.1c644c0c1c27378ae554893908584021.jpg,fruit,Spotted Wilt Virus,train,1,640,640,spotted_wilt_virus_train-93-_jpg
fruit_0206,data/severity_calibration/fruit/images/fruit_0206__spotted_wilt_virus_test-13-_jpg.rf.c0123be4b646ac7a2765a0dd876bbf5e.jpg,data/processed/fruit_disease_detection_yolov8/valid/images/spotted_wilt_virus_test-13-_jpg.rf.c0123be4b646ac7a2765a0dd876bbf5e.jpg,fruit,Spotted Wilt Virus,valid,1,640,640,spotted_wilt_virus_test-13-_jpg
fruit_0207,data/severity_calibration/fruit/images/fruit_0207__spotted_wilt_virus_test-17-_jpg.rf.1cdbb8b11662f7db13e267c91ea00ce0.jpg,data/processed/fruit_disease_detection_yolov8/valid/images/spotted_wilt_virus_test-17-_jpg.rf.1cdbb8b11662f7db13e267c91ea00ce0.jpg,fruit,Spotted Wilt Virus,valid,1,640,640,spotted_wilt_virus_test-17-_jpg
fruit_0208,data/severity_calibration/fruit/images/fruit_0208__spotted_wilt_virus_train-135-_jpg.rf.f18c00bf7bc940ceba99393cfba4ad41.jpg,data/processed/fruit_disease_detection_yolov8/valid/images/spotted_wilt_virus_train-135-_jpg.rf.f18c00bf7bc940ceba99393cfba4ad41.jpg,fruit,Spotted Wilt Virus,valid,3,640,640,spotted_wilt_virus_train-135-_jpg
fruit_0209,data/severity_calibration/fruit/images/fruit_0209__spotted_wilt_virus_train-150-_jpg.rf.66c9ee1b52c8d5bcdd05e220a0cf09aa.jpg,data/processed/fruit_disease_detection_yolov8/valid/images/spotted_wilt_virus_train-150-_jpg.rf.66c9ee1b52c8d5bcdd05e220a0cf09aa.jpg,fruit,Spotted Wilt Virus,valid,3,640,640,spotted_wilt_virus_train-150-_jpg
fruit_0210,data/severity_calibration/fruit/images/fruit_0210__spotted_wilt_virus_train-67-_jpg.rf.1c8d73fbb1e015fde14aca6daece7dcc.jpg,data/processed/fruit_disease_detection_yolov8/valid/images/spotted_wilt_virus_train-67-_jpg.rf.1c8d73fbb1e015fde14aca6daece7dcc.jpg,fruit,Spotted Wilt Virus,valid,2,640,640,spotted_wilt_virus_train-67-_jpg
