image_id,image_path,source_image_path,plant_part,disease_class,source_split,coverage_bin_proxy,width,height,source_key
leaf_0161,data/severity_calibration/leaf/images/leaf_0161__Leaf-Miner-13-_jpg.rf.31f9a268a797d5b6da134badd63f68a4.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-13-_jpg.rf.31f9a268a797d5b6da134badd63f68a4.jpg,leaf,Leaf Miner,train,1,512,512,Leaf-Miner-13-_jpg
leaf_0162,data/severity_calibration/leaf/images/leaf_0162__Leaf-Miner-16-_jpg.rf.61edde41f408ee366379dbbf085efa97.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-16-_jpg.rf.61edde41f408ee366379dbbf085efa97.jpg,leaf,Leaf Miner,train,3,512,512,Leaf-Miner-16-_jpg
leaf_0163,data/severity_calibration/leaf/images/leaf_0163__Leaf-Miner-17-_jpg.rf.1a87a58e15d57f7516171fba79ca137a.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-17-_jpg.rf.1a87a58e15d57f7516171fba79ca137a.jpg,leaf,Leaf Miner,train,3,512,512,Leaf-Miner-17-_jpg
leaf_0164,data/severity_calibration/leaf/images/leaf_0164__Leaf-Miner-19-_jpg.rf.40597757982744f49a96e86012ebccfe.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-19-_jpg.rf.40597757982744f49a96e86012ebccfe.jpg,leaf,Leaf Miner,train,1,512,512,Leaf-Miner-19-_jpg
leaf_0165,data/severity_calibration/leaf/images/leaf_0165__Leaf-Miner-20-_jpg.rf.19c92c519d2f274ed86d8a46f4d93998.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-20-_jpg.rf.19c92c519d2f274ed86d8a46f4d93998.jpg,leaf,Leaf Miner,train,3,512,512,Leaf-Miner-20-_jpg
leaf_0166,data/severity_calibration/leaf/images/leaf_0166__Leaf-Miner-25-_jpg.rf.1201747e639f796bffb319546b50125c.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-25-_jpg.rf.1201747e639f796bffb319546b50125c.jpg,leaf,Leaf Miner,train,3,512,512,Leaf-Miner-25-_jpg
leaf_0167,data/severity_calibration/leaf/images/leaf_0167__Leaf-Miner-27-_jpg.rf.3d3dd84d918678e12bc4c4471f021b9d.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-27-_jpg.rf.3d3dd84d918678e12bc4c4471f021b9d.jpg,leaf,Leaf Miner,train,1,512,512,Leaf-Miner-27-_jpg
leaf_0168,data/severity_calibration/leaf/images/leaf_0168__Leaf-Miner-28-_jpg.rf.3055ba4b26eb1b807d4229260b29a413.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-28-_jpg.rf.3055ba4b26eb1b807d4229260b29a413.jpg,leaf,Leaf Miner,train,3,512,512,Leaf-Miner-28-_jpg
leaf_0169,data/severity_calibration/leaf/images/leaf_0169__Leaf-Miner-5-_jpg.rf.336e1560c1d1c047de055ea745e592e4.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-5-_jpg.rf.336e1560c1d1c047de055ea745e592e4.jpg,leaf,Leaf Miner,train,3,512,512,Leaf-Miner-5-_jpg
leaf_0170,data/severity_calibration/leaf/images/leaf_0170__Leaf-Miner-50-transformed_jpeg.rf.6cf07c1f9fdbbc000a4a3eec1ce78357.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-50-transformed_jpeg.rf.6cf07c1f9fdbbc000a4a3eec1ce78357.jpg,leaf,Leaf Miner,train,2,512,512,Leaf-Miner-50-transformed_jpeg
leaf_0171,data/severity_calibration/leaf/images/leaf_0171__Leaf-Miner-54-_jpg.rf.3edcdeefb02c74d33c677fb6af52735f.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-54-_jpg.rf.3edcdeefb02c74d33c677fb6af52735f.jpg,leaf,Leaf Miner,train,2,512,512,Leaf-Miner-54-_jpg
leaf_0172,data/severity_calibration/leaf/images/leaf_0172__Leaf-Miner-55-_jpg.rf.24b326f70d10022385a9069af6a2c1a9.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-55-_jpg.rf.24b326f70d10022385a9069af6a2c1a9.jpg,leaf,Leaf Miner,train,1,512,512,Leaf-Miner-55-_jpg
leaf_0173,data/severity_calibration/leaf/images/leaf_0173__Leaf-Miner-60-_jpg.rf.5b5074c2debb6361eb264895eef22452.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-60-_jpg.rf.5b5074c2debb6361eb264895eef22452.jpg,leaf,Leaf Miner,train,2,512,512,Leaf-Miner-60-_jpg
leaf_0174,data/severity_calibration/leaf/images/leaf_0174__Leaf-Miner-64-_jpg.rf.11f13f816bd7349fbcd171a0d51c8239.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-64-_jpg.rf.11f13f816bd7349fbcd171a0d51c8239.jpg,leaf,Leaf Miner,train,2,512,512,Leaf-Miner-64-_jpg
leaf_0175,data/severity_calibration/leaf/images/leaf_0175__Leaf-Miner-74-_jpg.rf.57968eb4735206c4aeda1ce7e624bde1.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-74-_jpg.rf.57968eb4735206c4aeda1ce7e624bde1.jpg,leaf,Leaf Miner,train,3,512,512,Leaf-Miner-74-_jpg
leaf_0176,data/severity_calibration/leaf/images/leaf_0176__Leaf-Miner-75-_jpg.rf.4fd53e1f38dcedae9874c753282d68ab.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-75-_jpg.rf.4fd53e1f38dcedae9874c753282d68ab.jpg,leaf,Leaf Miner,train,3,512,512,Leaf-Miner-75-_jpg
leaf_0177,data/severity_calibration/leaf/images/leaf_0177__Leaf-Miner-77-_jpg.rf.43f2e3584f82c154bffde62ddd42eca2.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-77-_jpg.rf.43f2e3584f82c154bffde62ddd42eca2.jpg,leaf,Leaf Miner,train,1,512,512,Leaf-Miner-77-_jpg
leaf_0178,data/severity_calibration/leaf/images/leaf_0178__Leaf-Miner-78-_jpg.rf.487c0613a0bbd8a582018da16851b73a.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-78-_jpg.rf.487c0613a0bbd8a582018da16851b73a.jpg,leaf,Leaf Miner,train,3,512,512,Leaf-Miner-78-_jpg
leaf_0179,data/severity_calibration/leaf/images/leaf_0179__Leaf-Miner-79-_jpg.rf.c353473ab113272cac09148c4f588aca.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-79-_jpg.rf.c353473ab113272cac09148c4f588aca.jpg,leaf,Leaf Miner,train,3,512,512,Leaf-Miner-79-_jpg
leaf_0180,data/severity_calibration/leaf/images/leaf_0180__Leaf-Miner-81-_jpg.rf.65a9cae8ba8dab55935f9e695758d080.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-81-_jpg.rf.65a9cae8ba8dab55935f9e695758d080.jpg,leaf,Leaf Miner,train,3,512,512,Leaf-Miner-81-_jpg
leaf_0181,data/severity_calibration/leaf/images/leaf_0181__Leaf_Miner-1-_jpg.rf.0017732ca185cca6cfa68c76380157bd.jpg,data/processed/disease_detection_yolov8/train/images/Leaf_Miner-1-_jpg.rf.0017732ca185cca6cfa68c76380157bd.jpg,leaf,Leaf Miner,train,0,512,512,Leaf_Miner-1-_jpg
leaf_0182,data/severity_calibration/leaf/images/leaf_0182__Leaf_Miner-12-_jpg.rf.228227cf39c4dd5a94a2b1578d28abc8.jpg,data/processed/disease_detection_yolov8/train/images/Leaf_Miner-12-_jpg.rf.228227cf39c4dd5a94a2b1578d28abc8.jpg,leaf,Leaf Miner,train,1,512,512,Leaf_Miner-12-_jpg
leaf_0183,data/severity_calibration/leaf/images/leaf_0183__Leaf_Miner-14-_jpg.rf.3e95617df8b1e44d2016271aa1a3c2b1.jpg,data/processed/disease_detection_yolov8/train/images/Leaf_Miner-14-_jpg.rf.3e95617df8b1e44d2016271aa1a3c2b1.jpg,leaf,Leaf Miner,train,0,512,512,Leaf_Miner-14-_jpg
leaf_0184,data/severity_calibration/leaf/images/leaf_0184__Leaf_Miner-18-_jpg.rf.19baad9e0dfd16e1ecc9538878b47472.jpg,data/processed/disease_detection_yolov8/train/images/Leaf_Miner-18-_jpg.rf.19baad9e0dfd16e1ecc9538878b47472.jpg,leaf,Leaf Miner,train,3,512,512,Leaf_Miner-18-_jpg
leaf_0185,data/severity_calibration/leaf/images/leaf_0185__Leaf_Miner-2-_jpg.rf.4a586e02334596a4a488840e5f0453a8.jpg,data/processed/disease_detection_yolov8/train/images/Leaf_Miner-2-_jpg.rf.4a586e02334596a4a488840e5f0453a8.jpg,leaf,Leaf Miner,train,2,512,512,Leaf_Miner-2-_jpg
leaf_0186,data/severity_calibration/leaf/images/leaf_0186__Leaf_Miner-22-_jpg.rf.5d0c98ed4274f663b719d9c4fbf0f7fe.jpg,data/processed/disease_detection_yolov8/train/images/Leaf_Miner-22-_jpg.rf.5d0c98ed4274f663b719d9c4fbf0f7fe.jpg,leaf,Leaf Miner,train,2,512,512,Leaf_Miner-22-_jpg
leaf_0187,data/severity_calibration/leaf/images/leaf_0187__Leaf_Miner-24-_jpg.rf.1af92d928e732f99d276d26d8e1ed983.jpg,data/processed/disease_detection_yolov8/train/images/Leaf_Miner-24-_jpg.rf.1af92d928e732f99d276d26d8e1ed983.jpg,leaf,Leaf Miner,train,0,512,512,Leaf_Miner-24-_jpg
leaf_0188,data/severity_calibration/leaf/images/leaf_0188__Leaf_Miner-27-_jpg.rf.0bd141391ec6c6e0b60c497241ab50cf.jpg,data/processed/disease_detection_yolov8/train/images/Leaf_Miner-27-_jpg.rf.0bd141391ec6c6e0b60c497241ab50cf.jpg,leaf,Leaf Miner,train,2,512,512,Leaf_Miner-27-_jpg
leaf_0189,data/severity_calibration/leaf/images/leaf_0189__Leaf_Miner-28-_jpg.rf.06842e4d188160f6fda3475dd5529469.jpg,data/processed/disease_detection_yolov8/train/images/Leaf_Miner-28-_jpg.rf.06842e4d188160f6fda3475dd5529469.jpg,leaf,Leaf Miner,train,2,512,512,Leaf_Miner-28-_jpg
leaf_0190,data/severity_calibration/leaf/images/leaf_0190__Leaf_Miner-31-_jpg.rf.12951cc0aa8f10c6ecc0572de30d9738.jpg,data/processed/disease_detection_yolov8/train/images/Leaf_Miner-31-_jpg.rf.12951cc0aa8f10c6ecc0572de30d9738.jpg,leaf,Leaf Miner,train,2,512,512,Leaf_Miner-31-_jpg
leaf_0191,data/severity_calibration/leaf/images/leaf_0191__Leaf_Miner-39-_jpg.rf.134fcedebb2bb0890b066cf7101ffdcd.jpg,data/processed/disease_detection_yolov8/train/images/Leaf_Miner-39-_jpg.rf.134fcedebb2bb0890b066cf7101ffdcd.jpg,leaf,Leaf Miner,train,1,512,512,Leaf_Miner-39-_jpg
leaf_0192,data/severity_calibration/leaf/images/leaf_0192__Leaf_Miner-41-_jpg.rf.adf2f3fb917adb816e04251ef8ad0bef.jpg,data/processed/disease_detection_yolov8/train/images/Leaf_Miner-41-_jpg.rf.adf2f3fb917adb816e04251ef8ad0bef.jpg,leaf,Leaf Miner,train,1,512,512,Leaf_Miner-41-_jpg
leaf_0193,data/severity_calibration/leaf/images/leaf_0193__Leaf_Miner-44-_jpg.rf.51abe00dcd94a4099bcaf6a3c8998ffc.jpg,data/processed/disease_detection_yolov8/train/images/Leaf_Miner-44-_jpg.rf.51abe00dcd94a4099bcaf6a3c8998ffc.jpg,leaf,Leaf Miner,train,1,512,512,Leaf_Miner-44-_jpg
leaf_0194,data/severity_calibration/leaf/images/leaf_0194__Leaf_Miner-5-_jpg.rf.06c5c0b2291ab2eadf808e9c704e2dd8.jpg,data/processed/disease_detection_yolov8/train/images/Leaf_Miner-5-_jpg.rf.06c5c0b2291ab2eadf808e9c704e2dd8.jpg,leaf,Leaf Miner,train,2,512,512,Leaf_Miner-5-_jpg
leaf_0195,data/severity_calibration/leaf/images/leaf_0195__Leaf_Miner-7-_jpg.rf.652c96b7d37bb3aff707286dd7a827da.jpg,data/processed/disease_detection_yolov8/train/images/Leaf_Miner-7-_jpg.rf.652c96b7d37bb3aff707286dd7a827da.jpg,leaf,Leaf Miner,train,3,512,512,Leaf_Miner-7-_jpg
leaf_0196,data/severity_calibration/leaf/images/leaf_0196__Leaf_Miner-8-_jpg.rf.271a8c5acb24fca632eb3db649a13908.jpg,data/processed/disease_detection_yolov8/train/images/Leaf_Miner-8-_jpg.rf.271a8c5acb24fca632eb3db649a13908.jpg,leaf,Leaf Miner,train,3,512,512,Leaf_Miner-8-_jpg
leaf_0197,data/severity_calibration/leaf/images/leaf_0197__Screenshot-143-_png.rf.692d75dfa0f3242b2fbea0f209f32277.jpg,data/processed/disease_detection_yolov8/train/images/Screenshot-143-_png.rf.692d75dfa0f3242b2fbea0f209f32277.jpg,leaf,Leaf Miner,train,1,512,512,Screenshot-143-_png
leaf_0198,data/severity_calibration/leaf/images/leaf_0198__Screenshot-174-_png.rf.11dfb903a8e2c3d13d123c80d8b13010.jpg,data/processed/disease_detection_yolov8/train/images/Screenshot-174-_png.rf.11dfb903a8e2c3d13d123c80d8b13010.jpg,leaf,Leaf Miner,train,0,512,512,Screenshot-174-_png
leaf_0199,data/severity_calibration/leaf/images/leaf_0199__V001_tom1_39_050_a4_00_20211001_14_00135020_40158887_png.rf.4ea1d45febdad136b3e836d809619d38.jpg,data/processed/disease_detection_yolov8/train/images/V001_tom1_39_050_a4_00_20211001_14_00135020_40158887_png.rf.4ea1d45febdad136b3e836d809619d38.jpg,leaf,Leaf Miner,train,0,512,512,V001_tom1_39_050_a4_00_20211001_14_00135020_40158887_png
leaf_0200,data/severity_calibration/leaf/images/leaf_0200__image-6bobKZeMh-transformed_png.rf.212f0b1e95649c13de0b6b3adfdb3eae.jpg,data/processed/disease_detection_yolov8/train/images/image-6bobKZeMh-transformed_png.rf.212f0b1e95649c13de0b6b3adfdb3eae.jpg,leaf,Leaf Miner,train,2,512,512,image-6bobKZeMh-transformed_png
leaf_0201,data/severity_calibration/leaf/images/leaf_0201__image-z8uvm1sDI-transformed_png.rf.216a4df1df1d3786ce84a446e4972bfd.jpg,data/processed/disease_detection_yolov8/train/images/image-z8uvm1sDI-transformed_png.rf.216a4df1df1d3786ce84a446e4972bfd.jpg,leaf,Leaf Miner,train,1,512,512,image-z8uvm1sDI-transformed_png
leaf_0202,data/severity_calibration/leaf/images/leaf_0202__IMG_20221123_122840_11_jpg.rf.fb504c6a947d529c3d770e3da4bedc31.jpg,data/processed/disease_detection_yolov8/valid/images/IMG_20221123_122840_11_jpg.rf.fb504c6a947d529c3d770e3da4bedc31.jpg,leaf,Leaf Miner,valid,1,512,512,IMG_20221123_122840_11_jpg
leaf_0203,data/severity_calibration/leaf/images/leaf_0203__IMG_20221123_122952_11_jpg.rf.4b64d2023b79fb39386c64be57904595.jpg,data/processed/disease_detection_yolov8/valid/images/IMG_20221123_122952_11_jpg.rf.4b64d2023b79fb39386c64be57904595.jpg,leaf,Leaf Miner,valid,0,512,512,IMG_20221123_122952_11_jpg
leaf_0204,data/severity_calibration/leaf/images/leaf_0204__IMG_20221231_101808_jpg.rf.c6c04f3af3bd5c29dc0559f6e2717440.jpg,data/processed/disease_detection_yolov8/valid/images/IMG_20221231_101808_jpg.rf.c6c04f3af3bd5c29dc0559f6e2717440.jpg,leaf,Leaf Miner,valid,1,512,512,IMG_20221231_101808_jpg
leaf_0205,data/severity_calibration/leaf/images/leaf_0205__IMG_20221231_101817_jpg.rf.adbf1a2604cf9071f030d061cc0850e1.jpg,data/processed/disease_detection_yolov8/valid/images/IMG_20221231_101817_jpg.rf.adbf1a2604cf9071f030d061cc0850e1.jpg,leaf,Leaf Miner,valid,1,512,512,IMG_20221231_101817_jpg
leaf_0206,data/severity_calibration/leaf/images/leaf_0206__IMG_20221231_102214_jpg.rf.a6cd6de4fb814613eee5dc08f40ca89e.jpg,data/processed/disease_detection_yolov8/valid/images/IMG_20221231_102214_jpg.rf.a6cd6de4fb814613eee5dc08f40ca89e.jpg,leaf,Leaf Miner,valid,3,512,512,IMG_20221231_102214_jpg
leaf_0207,data/severity_calibration/leaf/images/leaf_0207__IMG_9990_JPEG.rf.750aa4439bb9ef447b581f0e55641e75.jpg,data/processed/disease_detection_yolov8/valid/images/IMG_9990_JPEG.rf.750aa4439bb9ef447b581f0e55641e75.jpg,leaf,Leaf Miner,valid,0,512,512,IMG_9990_JPEG
leaf_0208,data/severity_calibration/leaf/images/leaf_0208__Leaf-Miner-12-_jpg.rf.d763fe36c1dfbb102abba08b751ad5d2.jpg,data/processed/disease_detection_yolov8/valid/images/Leaf-Miner-12-_jpg.rf.d763fe36c1dfbb102abba08b751ad5d2.jpg,leaf,Leaf Miner,valid,2,512,512,Leaf-Miner-12-_jpg
leaf_0209,data/severity_calibration/leaf/images/leaf_0209__Leaf-Miner-7-_jpg.rf.ae8ab90e95c501e573f79c3c220347e0.jpg,data/processed/disease_detection_yolov8/valid/images/Leaf-Miner-7-_jpg.rf.ae8ab90e95c501e573f79c3c220347e0.jpg,leaf,Leaf Miner,valid,3,512,512,Leaf-Miner-7-_jpg
leaf_0210,data/severity_calibration/leaf/images/leaf_0210__leaf-miner-flies-tomato-1668163869_jpg.rf.b0f4b7fee7f6ba7fb1187484e1b7d514.jpg,data/processed/disease_detection_yolov8/valid/images/leaf-miner-flies-tomato-1668163869_jpg.rf.b0f4b7fee7f6ba7fb1187484e1b7d514.jpg,leaf,Leaf Miner,valid,2,512,512,leaf-miner-flies-tomato-1668163869_jpg
